Name,Platform,Size,Date,Store,
Naval Strike,PS4,4376231936,7/20/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK02000000000,
Second Assault,PS4,4753391616,6/22/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK00000000000,
Gone Home: Console Edition,PS4,3273981952,6/11/2016,https://store.playstation.com/en-us/product/UP1012-CUSA01228_00-GONEHOME00000000,
NBA 2K16,PS4,44147474432,6/11/2016,https://store.playstation.com/en-us/product/UP1001-CUSA02741_00-NBA2K16000000000,
Fallout 4 - Far Harbor,PS4,4980801536,5/20/2016,https://store.playstation.com/en-us/product/UP1003-CUSA02557_00-FALLOUT4DLC00003,
F‌inal Stand,PS4,6331039744,5/17/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK04000000000,
Uncharted™ 4 - Golden Weapon Skin,PS4,,5/11/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00341_00-GOLDENWEAPONSKIN,
Uncharted™ 4 - Fortune Hunter Drake,PS4,,5/11/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00341_00-UDFNATEDRAKESKIN,
Uncharted™ 4 - Snow Weapon Skin,PS4,,5/11/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00341_00-SNOWWEAPONSKIN00,
Uncharted™ 4 - Desert Drake,PS4,,5/11/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00341_00-DESERTDRAKESKIN0,
Fallout 4 - Wasteland Workshop,PS4,49086464,5/8/2016,https://store.playstation.com/en-us/product/UP1003-CUSA02557_00-FALLOUT4DLC00002,
Dragon's Teeth,PS4,6749552640,5/4/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK03000000000,
Legacy Operations,PS4,2907766784,5/4/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK07000000000,
Community Operations,PS4,2696871936,5/4/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK06000000000,
Night Operations,PS4,641662976,5/4/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK05000000000,
Table Top Racing: World Tour,PS4,1792344064,5/3/2016,https://store.playstation.com/en-us/product/UP2336-CUSA04838_00-TABLETOPRACINGWT,
Tropico 5,PS4,2625765376,5/3/2016,https://store.playstation.com/en-us/product/UP2060-CUSA01216_00-00000000TROPICO5,
Switch Galaxy Ultra,PS4,727711744,5/3/2016,https://store.playstation.com/en-us/product/UP4460-CUSA00789_00-SGUPS401ATOMICOM,
Dragon Age: Inquisition Costume Pack,PS4,,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
TOY MAKER for THE PLAYROOM,PS4,5308416,4/24/2016,https://store.playstation.com/en-us/product/IP9100-CUSA00001_00-PLAYROOM0DLC0CA1,
NINJA BOTS for THE PLAYROOM,PS4,90832896,4/24/2016,https://store.playstation.com/en-us/product/IP9100-CUSA00001_00-PLAYROOM0DLC0NJA,
inFAMOUS: Second Son™,PS4,,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
Helghast Costume,PS4,,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
Ellie Costume,PS4,,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
Nathan Drake Costume,PS4,,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
The Order: 1886,PS4,31582978048,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00785_00-TO1886GAME000000,
MY ALIEN BUDDY for THE PLAYROOM,PS4,131137536,4/24/2016,https://store.playstation.com/en-us/product/IP9100-CUSA00001_00-PLAYROOM0DLC0DFB,
Sleeping Dogs: Definitive Edition,PS4,17857052672,4/24/2016,https://store.playstation.com/en-us/product/UP0082-CUSA01111_00-0000SLEEPINGDOGS,
LittleBigPlanet™3,PS4,12197101568,4/24/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
The Muppets Premium Level Kit,PS4,,4/11/2016,https://store.playstation.com/en-us/product/UP9000-BCUS98245_00-LBPDLCDSMULK0001,
LittleBigPlanet™2: Move Pack,PS4,,4/11/2016,https://store.playstation.com/en-us/product/UP9000-BCUS98245_00-LBPDLCMOVELK0001,
LittleBigPlanet™2: Cross-Controller Pack,PS4,,4/11/2016,https://store.playstation.com/en-us/product/UP9000-BCUS98245_00-LBPDLCORIGLK0010,
DC Comics™ Premium Level Pack,PS4,,4/11/2016,https://store.playstation.com/en-us/product/UP9000-BCUS98245_00-LBPDLCWBDCLK0001,
Rowlf,PS4,,4/11/2016,https://store.playstation.com/en-us/product/UP9000-BCUS98245_00-LBPDLCDSMULK0001,
ZOMBI,PS4,22237806592,4/9/2016,https://store.playstation.com/en-us/product/UP0001-CUSA01886_00-ZUNEXTPS4PORT001,
Dead Star™,PS4,1260126208,4/9/2016,https://store.playstation.com/en-us/product/UP1359-CUSA03138_00-DEADSTARGAME0000,
Shütshimi,PS4,152240128,4/9/2016,https://store.playstation.com/en-us/product/UP2148-PCSE00705_00-SHUTSHIMI0000000,
China Rising,PS4,3763142656,3/23/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK10000000000,
Fallout 4 - Automatron,PS4,1269628928,3/22/2016,https://store.playstation.com/en-us/product/UP1003-CUSA02557_00-FALLOUT4DLC00001,
Galak-Z,PS4,2440036352,3/7/2016,https://store.playstation.com/en-us/product/UP0319-CUSA02049_00-GALAKZUSPS456789,
Broforce,PS4,1369505792,3/7/2016,https://store.playstation.com/en-us/product/UP3643-CUSA00911_00-00000BROFORCEPS4,
Never Alone: Foxtales,PS4,158793728,3/6/2016,https://store.playstation.com/en-us/product/UP2159-CUSA01305_00-NEVERALONEPS4001,
HELLDIVERS™,PS4,3031367680,2/2/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00142_00-HELLDIVERSSCEA00,
Nova-111,PS4,356515840,2/2/2016,https://store.playstation.com/en-us/product/UP4395-CUSA02354_00-NOVA111PS4USA000,
Nom Nom Galaxy,PS4,428736512,2/2/2016,https://store.playstation.com/en-us/product/UP4415-CUSA01365_00-NOMNOMGALAXY0000,
Hardware: Rivals™,PS4,3307208704,1/12/2016,https://store.playstation.com/en-us/product/UP9000-CUSA01965_00-HHD0000000000000,
Grim Fandango Remastered,PS4,4476567552,1/12/2016,https://store.playstation.com/en-us/product/UP2154-CUSA01319_00-GRIMFANDANGOPS04,
SHAREfactory™,PS4,971177984,12/6/2015,https://store.playstation.com/en-us/product/IP9100-CUSA00572_00-SFRELE0000000100,
Gauntlet™,PS4,1774518272,12/6/2015,https://store.playstation.com/en-us/product/UP1018-CUSA00701_00-GAUNTLETGAME0000,
King's Quest,PS4,,12/6/2015,https://store.playstation.com/en-us/product/UP0002-CUSA01447_00-KINGSQUESTCHAPT1,
Spotify,PS4,9830400,11/22/2015,https://store.playstation.com/en-us/product/EP4950-CUSA01780_00-US00000000000000,
Media Player,PS4,17891328,11/10/2015,https://store.playstation.com/en-us/product/IP9100-CUSA02012_00-PS4MEDIAPLAYER00,
Dragon Fin Soup,PS4,485490688,11/6/2015,https://store.playstation.com/en-us/product/UP2186-PCSE00447_00-GRIMMBROS1DFS002,
MAGICKA® 2,PS4,2236809216,11/6/2015,https://store.playstation.com/en-us/product/UP4139-CUSA02421_00-MAMA02GP40000003,
The Nathan Drake Pack,PS4,,10/9/2015,https://store.playstation.com/en-us/product/UP9000-CUSA02320_00-NATHANDRAKEPACK1,
Tales from the Borderlands,PS4,2731343872,10/6/2015,https://store.playstation.com/en-us/product/UP2026-CUSA00870_00-TBL0000000000000,
Super Time Force Ultra,PS4,640548864,9/22/2015,https://store.playstation.com/en-us/product/UP2003-PCSE00698_00-SUPERTIMEFORCEUL,
Teslagrad,PS4,843907072,9/22/2015,https://store.playstation.com/en-us/product/UP4513-PCSE00814_00-TESLAGRAD0000001,
Grow Home,PS4,864681984,9/22/2015,https://store.playstation.com/en-us/product/UP0001-CUSA02904_00-GROWHOMEPS4SCEA0,
Xeodrifter™,PS4,57606144,9/22/2015,https://store.playstation.com/en-us/product/UP1050-PCSE00694_00-XEODRIFTERVITAUS,
LIMBO,PS4,168820736,8/9/2015,https://store.playstation.com/en-us/product/UP2054-CUSA01664_00-PLAYDEADD11LIMBO,
Lara Croft and the Temple of Osiris,PS4,2745434112,8/9/2015,https://store.playstation.com/en-us/product/UP0082-CUSA00794_00-LARACROFT2OSIRIS,
Stealth Inc 2: A Game of Clones,PS4,378273792,8/9/2015,https://store.playstation.com/en-us/product/UP4395-NPUB31632_00-STEALTHINC2PS3SC,
Sound Shapes,PS4,1288241152,8/9/2015,https://store.playstation.com/en-us/product/UP9000-PCSA00003_00-SOUNDSHAPESBNDLE,
Journey,PS4,1909522432,7/21/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00694_00-JOURNEYPS4061115,
MouseCraft,PS4,301531136,7/9/2015,https://store.playstation.com/en-us/product/UP4395-PCSE00420_00-MOUSECRAFTVITA00,
Rocket League®,PS4,1453326336,7/9/2015,https://store.playstation.com/en-us/product/UP2002-CUSA01163_00-ROCKETLEAGUENA01,
Entwined™,PS4,1981218816,7/9/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00571_00-ETWPS40000000000,
Styx: Master of Shadows,PS4,5501091840,7/9/2015,https://store.playstation.com/en-us/product/UP4133-CUSA01052_00-STYXMASTEROFUS01,
DRIVECLUB™ PS+Edition,PS4,,7/9/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00093_00-B000000000000969,
DRIVECLUB™,PS4,15739518976,7/9/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00093_00-B000000000000969,
METAL GEAR SOLID V: GROUND ZEROES,PS4,3902668800,6/2/2015,https://store.playstation.com/en-us/product/UP0101-CUSA00218_00-METALGEARSOLIDGZ,
Skulls of the Shogun,PS4,522715136,6/2/2015,https://store.playstation.com/en-us/product/UP0319-CUSA02050_00-SOTSBONIFIED0000,
Futuridium EP Deluxe,PS4,212992000,6/2/2015,https://store.playstation.com/en-us/product/UP4487-PCSE00495_00-FUTURIDIUMEPDUSA,
Super Exploding Zoo,PS4,698679296,6/2/2015,https://store.playstation.com/en-us/product/UP4078-PCSE00734_00-SUPEREXPZOO00001,
Flower,PS4,727580672,5/16/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00092_00-FLOWERPS4000FULL,
The Wolf Among Us,PS4,4800970752,5/16/2015,https://store.playstation.com/en-us/product/UP2026-CUSA01018_00-TWAU00000000GAME,
Race The Sun,PS4,138346496,5/12/2015,https://store.playstation.com/en-us/product/UP2127-CUSA00708_00-RACETHESUNPS4001,
The Unfinished Swan,PS4,1396965376,5/12/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00695_00-UNFINISHEDSWANP4,
Hohokum,PS4,2908094464,5/12/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00091_00-HOHOKUMGAMEPKG01,
Guacamelee! Super Turbo Championship Edition,PS4,791216128,5/5/2015,https://store.playstation.com/en-us/product/UP2045-CUSA00151_00-GUACSTCE00000000,
Ether One,PS4,3588489216,5/5/2015,https://store.playstation.com/en-us/product/UP0943-CUSA02503_00-ETHERONEGAMEPS4E,
Trine Enchanted Edition,PS4,1304887296,4/17/2015,https://store.playstation.com/en-us/product/UP4029-CUSA01135_00-ENCHANTEDEDITION,
Aaru's Awakening,PS4,1681915904,4/14/2015,https://store.playstation.com/en-us/product/UP2144-CUSA01162_00-AARUSAWAKENINGA4,
Never Alone,PS4,2841378816,4/14/2015,https://store.playstation.com/en-us/product/UP2159-CUSA01305_00-NEVERALONEPS4000,
Tower of Guns,PS4,2446589952,4/14/2015,https://store.playstation.com/en-us/product/UP4151-CUSA01548_00-00000TOWEROFGUNS,
Assassin’s Creed® IV Black Flag Characters Pack,PS4,3014656,3/17/2015,https://store.playstation.com/en-us/product/UP0001-CUSA00010_00-SPACBFMPDLCCHAR1,
OlliOlli2: Welcome to Olliwood,PS4,139001856,3/5/2015,https://store.playstation.com/en-us/product/UP4409-PCSE00479_00-OLLIOLLIOLLITWO2,
CounterSpy™,PS4,1484324864,3/5/2015,https://store.playstation.com/en-us/product/UP9000-PCSA00116_00-COUNTERSPYVITA00,
Valiant Hearts: The Great War,PS4,1275592704,3/5/2015,https://store.playstation.com/en-us/product/UP0001-CUSA00478_00-VALIANTHEARTS001,
Oddworld: New 'n' Tasty,PS4,4781637632,3/5/2015,https://store.playstation.com/en-us/product/UP4134-PCSE00394_00-ODDWORLDNEWTASTY,
Assassin's Creed® Unity: Dead Kings,PS4,8005156864,2/17/2015,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-DLCUNDEADKINGS00,
Assassin’s Creed® Unity Underground Armory Pack,PS4,1114112,2/17/2015,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-DLCULCPACK000002,
Transistor,PS4,2584018944,2/4/2015,https://store.playstation.com/en-us/product/UP2125-CUSA00502_00-TRANSISTORGAME00,
Rogue Legacy PS4™,PS4,775815168,2/4/2015,https://store.playstation.com/en-us/product/UP4488-PCSE00449_00-CDGROGUELEGACY01,
Apotheon,PS4,577503232,2/4/2015,https://store.playstation.com/en-us/product/UP4525-CUSA01237_00-00APOTHEONFORPS4,
PlayStation™Now,PS4,18808832,1/6/2015,https://store.playstation.com/en-us/product/UP9000-CUSA01834_00-PSNOWDYNAMICTHEM,
inFAMOUS First Light™,PS4,9316728832,1/6/2015,https://store.playstation.com/en-us/product/UP9000-CUSA00575_00-FIRSTLIGHTSHIP00,
The Swapper,PS4,410517504,1/6/2015,https://store.playstation.com/en-us/product/UP4395-PCSE00387_00-THESWAPPER000000,
Injustice: Gods Among Us Ultimate Edition,PS4,21984706560,12/25/2014,https://store.playstation.com/en-us/product/UP1018-CUSA00079_00-INJUSTICEULTIMAT,
Secret Ponchos,PS4,1232207872,12/25/2014,https://store.playstation.com/en-us/product/UP2117-CUSA00313_00-SECRETPONCHOSXXX,
Titan Attacks!,PS4,141295616,12/25/2014,https://store.playstation.com/en-us/product/UP4395-PCSE00388_00-TITANPACKVITAUSA,
The Walking Dead: Season 2,PS4,4281860096,12/25/2014,https://store.playstation.com/en-us/product/UP2026-CUSA01017_00-TWDS20000000GAME,
The Walking Dead: Season 1,PS4,4442554368,12/25/2014,https://store.playstation.com/en-us/product/UP2026-CUSA01019_00-TWDS10000000GAME,
Plants vs Zombies Garden Warfare,PS4,13964476416,12/7/2014,https://store.playstation.com/en-us/product/UP0006-CUSA00453_00-PVZGWPS400000000,
The Last of Us™ Remastered,PS4,43543363584,11/27/2014,https://store.playstation.com/en-us/product/UP9000-CUSA00552_00-THELASTOFUS00000,
The Binding of Isaac: Rebirth,PS4,499646464,11/26/2014,https://store.playstation.com/en-us/product/UP2103-CUSA00792_00-BINDINGOFISAACP4,
Rectangular,PS4,25952256,11/20/2014,https://store.playstation.com/en-us/product/UT0014-CUSA01474_00-CDCTHEMEA0000001,
Assassin’s Creed® IV Black Flag Freedom Cry,PS4,3761635328,11/16/2014,https://store.playstation.com/en-us/product/UP0001-CUSA00010_00-ACBFDLCSP0000001,
Assassin’s Creed® Unity The American Prisoner Mission,PS4,1114112,11/11/2014,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-ULCGAMEPLAY00002,
Assassin’s Creed® Unity Siege of Maastricht Hood,PS4,1114112,11/11/2014,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-ULCGEAR000000002,
Assassin’s Creed® Unity Parade Pistol,PS4,1114112,11/11/2014,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-ULCWEAPON0000008,
Assassin’s Creed® Unity Arno's French Rapier,PS4,1114112,11/11/2014,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-ULCWEAPON0000012,
Dust: An Elysian Tail,PS4,1296171008,10/11/2014,https://store.playstation.com/en-us/product/UP4526-CUSA01326_00-DUSTAETPS4000000,
Spelunky,PS4,346619904,10/11/2014,https://store.playstation.com/en-us/product/UP4407-NPUB31288_00-SPELUNKYKEY00000,
P.T.,PS4,1354432512,9/27/2014,https://store.playstation.com/en-us/product/UP4511-CUSA01127_00-PPPPPPPPTTTTTTTT,
Velocity®2X,PS4,2370306048,9/7/2014,https://store.playstation.com/en-us/product/UP4143-PCSE00374_00-FUTURLABV2XVITA0,
Sportsfriends,PS4,454492160,9/7/2014,https://store.playstation.com/en-us/product/UP4471-NPUB31524_00-SPORTSFRIENDS000,
VUDU™ HD Movies,PS4,16580608,9/1/2014,https://store.playstation.com/en-us/product/UT0015-CUSA00096_00-VUDU000000000000,
Doki-Doki Universe™,PS4,538509312,7/17/2014,https://store.playstation.com/en-us/product/UP9000-CUSA00036_00-DOKIDLCTHEGAME01,
Strider,PS4,2890661888,7/17/2014,https://store.playstation.com/en-us/product/UP0102-CUSA00057_00-STRUSHG4TRIAL001,
TowerFall Ascension,PS4,330694656,7/15/2014,https://store.playstation.com/en-us/product/UP2120-CUSA00466_00-0000TOWERFALLPS4,
PixelJunk™ Shooter Ultimate,PS4,472907776,6/21/2014,https://store.playstation.com/en-us/product/UP4415-CUSA00657_00-SHOOTERULTIMATE0,
Trine 2: Complete Story,PS4,2643066880,6/21/2014,https://store.playstation.com/en-us/product/UP4029-CUSA00234_00-TRINE2COMPLETE00,
Dead Nation™: Apocalypse Edition,PS4,2336882688,3/19/2014,https://store.playstation.com/en-us/product/UP9000-CUSA00236_00-DEADNATIONGAME01,
WWE,PS4,44892160,2/22/2014,https://store.playstation.com/en-us/product/UT0025-CUSA00429_00-WWE0000000000001,
Outlast,PS4,4300865536,2/8/2014,https://store.playstation.com/en-us/product/UP2113-CUSA00325_00-OUTLAST000000000,
Blacklight: Retribution,PS4,4909301760,2/8/2014,https://store.playstation.com/en-us/product/UP2102-CUSA00042_00-BLACKLIGHT2ORBIS,
Redbox Instant,PS4,40239104,11/20/2013,https://store.playstation.com/en-us/product/UT0022-CUSA00145_00-ZZZZZZZZZZZZZRBI,
Netflix,PS4,26214400,11/16/2013,https://store.playstation.com/en-us/product/UT0007-CUSA00129_00-NETFLIXPOLLUX001,
Warframe,PS4,4191027200,11/16/2013,https://store.playstation.com/en-us/product/UP2097-CUSA00080_00-WARFRAMEFINAL001,
Contrast,PS4,2341076992,11/16/2013,https://store.playstation.com/en-us/product/UP2092-CUSA00011_00-CONTRASTUS000001,
RESOGUN™,PS4,460849152,11/16/2013,https://store.playstation.com/en-us/product/UP9000-CUSA00038_00-B000000000001730,,
Assassin’s Creed® IV Black Flag Uplay Passport,PS4,1114112,11/16/2013,https://store.playstation.com/en-us/product/UP0001-CUSA00010_00-B000000000000108,
Assassin's Creed® IV Black Flag,PS4,20637745152,11/16/2013,https://store.playstation.com/en-us/product/UP0001-CUSA00010_00-B000000000000108,
Assassin’s Creed® IV Black Flag Aveline’s Mission,PS4,609288192,11/16/2013,https://store.playstation.com/en-us/product/UP0001-CUSA00010_00-B000000000000108,
Middle-earth™: Shadow of Mordor™,PS4,999999999999,11/11/2013,https://store.playstation.com/en-us/product/UP1018-CUSA00102_00-THEBRIGHTLORDDL2,
God of War™,PS4,999999999999,3/10/2019,https://store.playstation.com/en-us/product/UP9000-CUSA07408_00-DYNAMICTHEME0002,
LittleBigPlanet™2,PS4,999999999999,4/11/2016,https://store.playstation.com/en-us/product/UP9000-BCUS98245_00-LBPDLCMOVELK0001,
Assassin’s Creed® Syndicate,PS4,999999999999,10/30/2016,https://store.playstation.com/en-us/product/UP0001-CUSA02389_00-ULCGAMEPLAY00002,
Assassin’s Creed® Unity,PS4,999999999999,10/30/2016,https://store.playstation.com/en-us/product/UP0001-CUSA00663_00-ULCWEAPON0000008,
Battlefield 4™,PS4,999999999999,10/30/2016,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-XPACK10000000000,
LittleBigPlanet™3,PS4,999999999999,10/30/2016,https://store.playstation.com/en-us/product/UP9000-CUSA00473_00-LBP3GAME00000001,
THE PLAYROOM,PS4,999999999999,1/15/2018,https://store.playstation.com/en-us/product/IP9100-CUSA00001_00-PLAYROOM0DLC0SM0,
Sid Meier's Civilization VI,PS4,999999999999,2/12/2020,https://store.playstation.com/en-us/product/UP1001-CUSA15322_00-CIV6DLC600000000,
Middle-earth™: Shadow of War™,PS4,999999999999,6/4/2020,https://store.playstation.com/en-us/product/UP1018-CUSA04408_00-HDLITHLAD0000001,
Red Dead Redemption 2,PS4,999999999999,5/28/2020,https://store.playstation.com/en-us/product/UP1004-CUSA03041_00-UTH0000000007495,
KILLZONE™ SHADOW FALL,PS4,999999999999,11/29/2018,https://store.playstation.com/en-us/product/UP9000-CUSA00190_00-MPEXPANSION00002,
Grand Theft Auto: The Trilogy,PS4,999999999999,4/16/2020,https://store.playstation.com/en-us/product/UP1004-CUSA03506_00-GTATRILBUNDLEPS4,
PlayStation® Wrap-Up,PS4,999999999999,2/2/2021,https://store.playstation.com/en-us/product/UT0016-CUSA06833_00-PS2020WRAPUPTHME,
Battlefield™ 1,PS4,999999999999,5/6/2018,https://store.playstation.com/en-us/product/UP0006-CUSA02429_00-XPACK01000000000,
Assassin's Creed® Origins,PS4,999999999999,4/28/2018,https://store.playstation.com/en-us/product/UP0001-CUSA05855_00-DLCITEMPACK00001,
Assassin’s Creed® Chronicles,PS4,999999999999,3/26/2017,https://store.playstation.com/en-us/product/UP0001-NPUB50322_00-B000000000001785,
Assassin's Creed Valhalla,PS4,999999999999,11/15/2020,https://store.playstation.com/en-us/product/UP0001-CUSA18522_00-EXPANSIONPASS000,
Uncharted Extras,PS4,999999999999,11/19/2017,https://store.playstation.com/en-us/product/UP9000-CUSA07737_00-UNCHARTED10BUNDL,
Assassin's Creed® Odyssey,PS4,999999999999,2/12/2020,https://store.playstation.com/en-us/product/UP0001-CUSA09311_00-DLCEXPANSION2C03,
Fallout 4,PS4,999999999999,5/20/2016,https://store.playstation.com/en-us/product/UP1003-CUSA02557_00-FALLOUT4DLC00003,
Marvel's Spider-Man,PS4,999999999999,12/29/2019,https://store.playstation.com/en-us/product/UP9000-CUSA02299_00-000000000000DLC3,